geo_fips,statefips,countyfips,tractfips,blockgroupfips,totalpopest2015_19acs,yearofstartdate,underage1popest2015_19acs,age0to17popest2015_19acs,unique0to17withed_visit,unique0to17withed_visitper100,numbered_visitsage0to17,ed_visitsper100age0to17,numberlowacuityed_visitsage0to17,lowacuityed_visitsper100age0to17,numberasthmarelateded_visits,asthmarelateded_visitsper100age0to17,numbered_visitsbychildrenunder1yearold,numberofinjuryrelatedvisits,injuryrelatededvisitsper100age0to17,numberacuterespiratorytractinfectionrelateded_visitsage0to17,acuterespiratorytractinfectionrelateded_visitsper100age0to17
420031014002,42,3,101400,2,642,2019.0,0.0,72,27.0,37.5,39.0,54.2,24.0,33.3,6.0,8.3,3.0,1.0,1.4,2.0,2.8
420031014003,42,3,101400,3,576,2019.0,12.0,113,39.0,34.5,51.0,45.1,31.0,27.4,18.0,15.9,7.0,1.0,0.9,5.0,4.4
420031014004,42,3,101400,4,822,2016.0,7.4,139,30.0,21.6,40.0,28.8,16.0,11.5,2.0,1.4,7.0,1.0,0.7,4.0,2.9
420031014004,42,3,101400,4,822,2018.0,7.4,139,25.0,18.0,38.0,27.3,25.0,18.0,1.0,0.7,6.0,3.0,2.2,6.0,4.3
420031014004,42,3,101400,4,822,2019.0,7.4,139,28.0,20.1,36.0,25.9,20.0,14.4,1.0,0.7,6.0,1.0,0.7,3.0,2.2
420031016001,42,3,101600,1,1043,2016.0,19.8,368,141.0,38.3,259.0,70.4,144.0,39.1,76.0,20.7,32.0,1.0,0.3,45.0,12.2
420031016001,42,3,101600,1,1043,2017.0,19.8,368,136.0,37.0,260.0,70.7,169.0,45.9,85.0,23.1,43.0,2.0,0.5,42.0,11.4
420031016001,42,3,101600,1,1043,2018.0,19.8,368,151.0,41.0,283.0,76.9,189.0,51.4,70.0,19.0,45.0,3.0,0.8,60.0,16.3
420031016001,42,3,101600,1,1043,2019.0,19.8,368,153.0,41.6,289.0,78.5,239.0,64.9,61.0,16.6,48.0,2.0,0.5,65.0,17.7
420031017001,42,3,101700,1,687,2016.0,5.2,107,46.0,43.0,92.0,86.0,47.0,43.9,33.0,30.8,13.0,1.0,0.9,18.0,16.8
420031017001,42,3,101700,1,687,2018.0,5.2,107,46.0,43.0,100.0,93.5,69.0,64.5,43.0,40.2,2.0,1.0,0.9,17.0,15.9
420031017002,42,3,101700,2,640,2016.0,11.6,142,76.0,53.5,146.0,102.8,76.0,53.5,41.0,28.9,23.0,2.0,1.4,28.0,19.7
420031017002,42,3,101700,2,640,2017.0,11.6,142,87.0,61.3,176.0,123.9,98.0,69.0,62.0,43.7,33.0,1.0,0.7,44.0,31.0
420031017002,42,3,101700,2,640,2018.0,11.6,142,78.0,54.9,158.0,111.3,102.0,71.8,58.0,40.8,24.0,3.0,2.1,32.0,22.5
420031018001,42,3,101800,1,1182,2016.0,13.0,215,35.0,16.3,49.0,22.8,25.0,11.6,13.0,6.0,6.0,2.0,0.9,6.0,2.8
420031018001,42,3,101800,1,1182,2019.0,13.0,215,30.0,14.0,51.0,23.7,32.0,14.9,11.0,5.1,6.0,2.0,0.9,8.0,3.7
420031018002,42,3,101800,2,1439,2017.0,13.4,154,55.0,35.7,83.0,53.9,37.0,24.0,12.0,7.8,12.0,1.0,0.6,14.0,9.1
420031018002,42,3,101800,2,1439,2018.0,13.4,154,55.0,35.7,75.0,48.7,45.0,29.2,9.0,5.8,10.0,3.0,1.9,7.0,4.5
420031018002,42,3,101800,2,1439,2019.0,13.4,154,50.0,32.5,72.0,46.8,41.0,26.6,4.0,2.6,8.0,1.0,0.6,12.0,7.8
420031102001,42,3,110200,1,835,2019.0,7.0,94,18.0,19.1,25.0,26.6,15.0,16.0,2.0,2.1,2.0,1.0,1.1,3.0,3.2
420031102002,42,3,110200,2,613,2017.0,6.6,114,26.0,22.8,43.0,37.7,14.0,12.3,1.0,0.9,5.0,1.0,0.9,3.0,2.6
420031102003,42,3,110200,3,979,2016.0,11.2,120,24.0,20.0,34.0,28.3,13.0,10.8,6.0,5.0,3.0,1.0,0.8,3.0,2.5
420031102003,42,3,110200,3,979,2017.0,11.2,120,32.0,26.7,40.0,33.3,16.0,13.3,6.0,5.0,5.0,3.0,2.5,4.0,3.3
420031102004,42,3,110200,4,1546,2016.0,17.6,215,56.0,26.0,84.0,39.1,49.0,22.8,30.0,14.0,13.0,2.0,0.9,11.0,5.1
420031102004,42,3,110200,4,1546,2017.0,17.6,215,52.0,24.2,77.0,35.8,38.0,17.7,20.0,9.3,8.0,3.0,1.4,4.0,1.9
420031102004,42,3,110200,4,1546,2019.0,17.6,215,52.0,24.2,91.0,42.3,53.0,24.7,29.0,13.5,20.0,3.0,1.4,9.0,4.2
420031106002,42,3,110600,2,945,2018.0,10.8,226,20.0,8.8,27.0,11.9,17.0,7.5,8.0,3.5,3.0,1.0,0.4,7.0,3.1
420031106003,42,3,110600,3,682,2018.0,3.4,67,40.0,59.7,64.0,95.5,35.0,52.2,4.0,6.0,8.0,1.0,1.5,8.0,11.9
420031106003,42,3,110600,3,682,2019.0,3.4,67,23.0,34.3,36.0,53.7,21.0,31.3,3.0,4.5,9.0,1.0,1.5,1.0,1.5
420031113001,42,3,111300,1,924,2017.0,8.6,111,36.0,32.4,52.0,46.8,31.0,27.9,13.0,11.7,2.0,1.0,0.9,8.0,7.2
420031113001,42,3,111300,1,924,2019.0,8.6,111,48.0,43.2,84.0,75.7,43.0,38.7,32.0,28.8,8.0,2.0,1.8,8.0,7.2
420031113002,42,3,111300,2,814,2017.0,5.6,183,13.0,7.1,21.0,11.5,11.0,6.0,2.0,1.1,5.0,2.0,1.1,6.0,3.3
420031113003,42,3,111300,3,631,2016.0,7.6,169,48.0,28.4,74.0,43.8,39.0,23.1,13.0,7.7,10.0,1.0,0.6,10.0,5.9
420031113003,42,3,111300,3,631,2018.0,7.6,169,35.0,20.7,56.0,33.1,35.0,20.7,12.0,7.1,12.0,1.0,0.6,12.0,7.1
420031113003,42,3,111300,3,631,2019.0,7.6,169,31.0,18.3,48.0,28.4,31.0,18.3,17.0,10.1,5.0,1.0,0.6,7.0,4.1
420031114001,42,3,111400,1,615,2016.0,12.4,115,36.0,31.3,51.0,44.3,31.0,27.0,10.0,8.7,4.0,1.0,0.9,1.0,0.9
420031114001,42,3,111400,1,615,2018.0,12.4,115,31.0,27.0,55.0,47.8,35.0,30.4,6.0,5.2,6.0,1.0,0.9,6.0,5.2
420031114002,42,3,111400,2,854,2016.0,0.6,128,57.0,44.5,105.0,82.0,52.0,40.6,35.0,27.3,14.0,2.0,1.6,23.0,18.0
420031114002,42,3,111400,2,854,2017.0,0.6,128,38.0,29.7,83.0,64.8,48.0,37.5,24.0,18.8,15.0,1.0,0.8,15.0,11.7
420031115001,42,3,111500,1,664,2017.0,5.8,63,29.0,46.0,48.0,76.2,27.0,42.9,15.0,23.8,9.0,1.0,1.6,5.0,7.9
420031115002,42,3,111500,2,1043,2019.0,3.0,34,40.0,117.6,79.0,232.4,43.0,126.5,20.0,58.8,10.0,2.0,5.9,9.0,26.5
420031115003,42,3,111500,3,635,2017.0,8.8,86,41.0,47.7,79.0,91.9,50.0,58.1,11.0,12.8,18.0,1.0,1.2,16.0,18.6
420031115003,42,3,111500,3,635,2018.0,8.8,86,46.0,53.5,93.0,108.1,62.0,72.1,14.0,16.3,24.0,1.0,1.2,18.0,20.9
420031115004,42,3,111500,4,428,2016.0,0.0,66,78.0,118.2,159.0,240.9,86.0,130.3,49.0,74.2,44.0,4.0,6.1,43.0,65.2
420031115004,42,3,111500,4,428,2017.0,0.0,66,69.0,104.5,144.0,218.2,94.0,142.4,47.0,71.2,13.0,1.0,1.5,25.0,37.9
420031115004,42,3,111500,4,428,2018.0,0.0,66,83.0,125.8,146.0,221.2,108.0,163.6,40.0,60.6,19.0,1.0,1.5,28.0,42.4
420031203001,42,3,120300,1,1513,2016.0,1.4,225,105.0,46.7,167.0,74.2,102.0,45.3,37.0,16.4,22.0,1.0,0.4,25.0,11.1
420031203001,42,3,120300,1,1513,2017.0,1.4,225,79.0,35.1,124.0,55.1,73.0,32.4,32.0,14.2,11.0,1.0,0.4,23.0,10.2
420031203001,42,3,120300,1,1513,2018.0,1.4,225,113.0,50.2,215.0,95.6,123.0,54.7,56.0,24.9,26.0,2.0,0.9,49.0,21.8
420031203001,42,3,120300,1,1513,2019.0,1.4,225,100.0,44.4,211.0,93.8,138.0,61.3,46.0,20.4,22.0,1.0,0.4,47.0,20.9
420031203002,42,3,120300,2,585,2016.0,8.2,202,44.0,21.8,83.0,41.1,47.0,23.3,35.0,17.3,17.0,2.0,1.0,7.0,3.5
420031203002,42,3,120300,2,585,2017.0,8.2,202,46.0,22.8,82.0,40.6,50.0,24.8,15.0,7.4,7.0,2.0,1.0,9.0,4.5
420031204002,42,3,120400,2,385,2017.0,4.6,174,52.0,29.9,95.0,54.6,53.0,30.5,18.0,10.3,11.0,1.0,0.6,24.0,13.8
420031204002,42,3,120400,2,385,2018.0,4.6,174,48.0,27.6,85.0,48.9,53.0,30.5,18.0,10.3,9.0,1.0,0.6,19.0,10.9
420031204002,42,3,120400,2,385,2019.0,4.6,174,62.0,35.6,111.0,63.8,63.0,36.2,16.0,9.2,13.0,2.0,1.1,20.0,11.5
420031207001,42,3,120700,1,345,2018.0,0.0,15,32.0,213.3,87.0,580.0,60.0,400.0,48.0,320.0,25.0,2.0,13.3,27.0,180.0
420031207002,42,3,120700,2,537,2017.0,15.0,278,48.0,17.3,100.0,36.0,47.0,16.9,14.0,5.0,23.0,3.0,1.1,30.0,10.8
420031207002,42,3,120700,2,537,2018.0,15.0,278,46.0,16.5,80.0,28.8,49.0,17.6,13.0,4.7,13.0,2.0,0.7,22.0,7.9
420031207002,42,3,120700,2,537,2019.0,15.0,278,47.0,16.9,94.0,33.8,69.0,24.8,16.0,5.8,10.0,3.0,1.1,10.0,3.6
420031208001,42,3,120800,1,388,2016.0,7.8,149,83.0,55.7,131.0,87.9,72.0,48.3,38.0,25.5,20.0,1.0,0.7,26.0,17.4
420031208001,42,3,120800,1,388,2018.0,7.8,149,69.0,46.3,114.0,76.5,67.0,45.0,39.0,26.2,9.0,1.0,0.7,21.0,14.1
420031208002,42,3,120800,2,448,2016.0,2.0,81,40.0,49.4,72.0,88.9,39.0,48.1,24.0,29.6,4.0,1.0,1.2,10.0,12.3
420031301001,42,3,130100,1,695,2018.0,5.8,255,124.0,48.6,242.0,94.9,136.0,53.3,44.0,17.3,43.0,2.0,0.8,33.0,12.9
420031301001,42,3,130100,1,695,2019.0,5.8,255,124.0,48.6,228.0,89.4,156.0,61.2,38.0,14.9,23.0,1.0,0.4,31.0,12.2
420031517001,42,3,151700,1,1209,2018.0,4.4,144,35.0,24.3,48.0,33.3,19.0,13.2,3.0,2.1,3.0,1.0,0.7,6.0,4.2
420031517003,42,3,151700,3,566,2016.0,0.0,36,22.0,61.1,39.0,108.3,15.0,41.7,16.0,44.4,8.0,1.0,2.8,11.0,30.6
420031517003,42,3,151700,3,566,2017.0,0.0,36,16.0,44.4,32.0,88.9,13.0,36.1,15.0,41.7,3.0,1.0,2.8,2.0,5.6
420031517004,42,3,151700,4,635,2016.0,12.8,103,17.0,16.5,27.0,26.2,14.0,13.6,1.0,1.0,5.0,3.0,2.9,3.0,2.9
420031517005,42,3,151700,5,932,2017.0,0.0,64,31.0,48.4,46.0,71.9,16.0,25.0,8.0,12.5,4.0,1.0,1.6,5.0,7.8
420031517006,42,3,151700,6,1390,2017.0,15.2,401,33.0,8.2,45.0,11.2,18.0,4.5,11.0,2.7,5.0,1.0,0.2,3.0,0.7
420031517006,42,3,151700,6,1390,2018.0,15.2,401,34.0,8.5,47.0,11.7,27.0,6.7,1.0,0.2,13.0,1.0,0.2,3.0,0.7
420031517006,42,3,151700,6,1390,2019.0,15.2,401,24.0,6.0,41.0,10.2,27.0,6.7,4.0,1.0,9.0,1.0,0.2,1.0,0.2
420031608002,42,3,160800,2,812,2019.0,10.0,65,13.0,20.0,15.0,23.1,8.0,12.3,2.0,3.1,2.0,1.0,1.5,4.0,6.2
420031608003,42,3,160800,3,489,2016.0,0.0,47,31.0,66.0,72.0,153.2,24.0,51.1,5.0,10.6,6.0,1.0,2.1,10.0,21.3
420031608003,42,3,160800,3,489,2018.0,0.0,47,26.0,55.3,68.0,144.7,29.0,61.7,19.0,40.4,12.0,1.0,2.1,11.0,23.4
420031608004,42,3,160800,4,802,2016.0,0.0,65,30.0,46.2,54.0,83.1,28.0,43.1,18.0,27.7,5.0,1.0,1.5,3.0,4.6
420031608004,42,3,160800,4,802,2019.0,0.0,65,37.0,56.9,68.0,104.6,46.0,70.8,14.0,21.5,8.0,1.0,1.5,16.0,24.6
420031609001,42,3,160900,1,1054,2016.0,2.6,61,6.0,9.8,8.0,13.1,2.0,3.3,3.0,4.9,5.0,1.0,1.6,1.0,1.6
420031609002,42,3,160900,2,1957,2018.0,5.0,156,22.0,14.1,35.0,22.4,14.0,9.0,8.0,5.1,6.0,1.0,0.6,1.0,0.6
420031609002,42,3,160900,2,1957,2019.0,5.0,156,16.0,10.3,31.0,19.9,15.0,9.6,10.0,6.4,7.0,1.0,0.6,5.0,3.2
420031706002,42,3,170600,2,685,2017.0,0.0,63,7.0,11.1,10.0,15.9,2.0,3.2,2.0,3.2,3.0,2.0,3.2,2.0,3.2
420031706002,42,3,170600,2,685,2018.0,0.0,63,10.0,15.9,14.0,22.2,5.0,7.9,6.0,9.5,2.0,1.0,1.6,2.0,3.2
420031706003,42,3,170600,3,573,2016.0,2.8,82,23.0,28.0,43.0,52.4,15.0,18.3,6.0,7.3,10.0,2.0,2.4,13.0,15.9
420031706003,42,3,170600,3,573,2017.0,2.8,82,28.0,34.1,61.0,74.4,24.0,29.3,3.0,3.7,6.0,1.0,1.2,9.0,11.0
420031706003,42,3,170600,3,573,2018.0,2.8,82,32.0,39.0,59.0,72.0,29.0,35.4,1.0,1.2,6.0,2.0,2.4,7.0,8.5
420031803001,42,3,180300,1,1305,2016.0,11.8,221,85.0,38.5,156.0,70.6,66.0,29.9,52.0,23.5,17.0,1.0,0.5,28.0,12.7
420031803001,42,3,180300,1,1305,2017.0,11.8,221,95.0,43.0,139.0,62.9,49.0,22.2,35.0,15.8,16.0,1.0,0.5,15.0,6.8
420031803001,42,3,180300,1,1305,2019.0,11.8,221,81.0,36.7,139.0,62.9,73.0,33.0,26.0,11.8,15.0,1.0,0.5,20.0,9.0
420031803002,42,3,180300,2,369,2017.0,0.0,109,62.0,56.9,135.0,123.9,34.0,31.2,52.0,47.7,15.0,4.0,3.7,19.0,17.4
420031803002,42,3,180300,2,369,2018.0,0.0,109,68.0,62.4,117.0,107.3,37.0,33.9,45.0,41.3,11.0,1.0,0.9,11.0,10.1
420031803002,42,3,180300,2,369,2019.0,0.0,109,62.0,56.9,111.0,101.8,49.0,45.0,25.0,22.9,20.0,2.0,1.8,17.0,15.6
420031803003,42,3,180300,3,399,2018.0,4.0,159,61.0,38.4,104.0,65.4,49.0,30.8,34.0,21.4,19.0,2.0,1.3,17.0,10.7
420031807001,42,3,180700,1,520,2016.0,4.0,20,14.0,70.0,28.0,140.0,7.0,35.0,8.0,40.0,10.0,2.0,10.0,10.0,50.0
420031807001,42,3,180700,1,520,2017.0,4.0,20,12.0,60.0,19.0,95.0,9.0,45.0,4.0,20.0,2.0,1.0,5.0,6.0,30.0
420031807002,42,3,180700,2,710,2017.0,11.6,166,29.0,17.5,45.0,27.1,19.0,11.4,11.0,6.6,4.0,1.0,0.6,11.0,6.6
420031807003,42,3,180700,3,761,2016.0,3.6,93,55.0,59.1,102.0,109.7,36.0,38.7,42.0,45.2,11.0,1.0,1.1,18.0,19.4
420031807003,42,3,180700,3,761,2018.0,3.6,93,42.0,45.2,99.0,106.5,38.0,40.9,37.0,39.8,15.0,1.0,1.1,16.0,17.2
420031903002,42,3,190300,2,762,2017.0,6.6,58,10.0,17.2,12.0,20.7,3.0,5.2,3.0,5.2,3.0,1.0,1.7,2.0,3.4
420031911001,42,3,191100,1,1089,2017.0,16.4,164,22.0,13.4,29.0,17.7,9.0,5.5,2.0,1.2,1.0,1.0,0.6,2.0,1.2
420031911001,42,3,191100,1,1089,2018.0,16.4,164,32.0,19.5,38.0,23.2,16.0,9.8,4.0,2.4,10.0,5.0,3.0,4.0,2.4
420031911002,42,3,191100,2,1349,2016.0,13.0,92,26.0,28.3,31.0,33.7,5.0,5.4,6.0,6.5,7.0,1.0,1.1,2.0,2.2
420031911002,42,3,191100,2,1349,2018.0,13.0,92,22.0,23.9,43.0,46.7,13.0,14.1,7.0,7.6,8.0,1.0,1.1,4.0,4.3
420031914001,42,3,191400,1,1431,2016.0,19.4,192,29.0,15.1,54.0,28.1,14.0,7.3,12.0,6.3,13.0,1.0,0.5,6.0,3.1
420031914001,42,3,191400,1,1431,2017.0,19.4,192,33.0,17.2,50.0,26.0,21.0,10.9,4.0,2.1,6.0,2.0,1.0,12.0,6.3
420031915001,42,3,191500,1,720,2017.0,2.0,30,26.0,86.7,47.0,156.7,17.0,56.7,21.0,70.0,5.0,1.0,3.3,10.0,33.3
420031915001,42,3,191500,1,720,2018.0,2.0,30,30.0,100.0,57.0,190.0,30.0,100.0,16.0,53.3,13.0,2.0,6.7,11.0,36.7
420031915001,42,3,191500,1,720,2019.0,2.0,30,31.0,103.3,44.0,146.7,15.0,50.0,6.0,20.0,10.0,2.0,6.7,5.0,16.7
420031915002,42,3,191500,2,1202,2018.0,19.0,179,28.0,15.6,44.0,24.6,32.0,17.9,2.0,1.1,9.0,4.0,2.2,7.0,3.9
420031915002,42,3,191500,2,1202,2019.0,19.0,179,29.0,16.2,38.0,21.2,17.0,9.5,1.0,0.6,6.0,1.0,0.6,5.0,2.8
420031916001,42,3,191600,1,664,2016.0,5.0,79,29.0,36.7,45.0,57.0,20.0,25.3,7.0,8.9,2.0,1.0,1.3,5.0,6.3
420031916001,42,3,191600,1,664,2018.0,5.0,79,19.0,24.1,28.0,35.4,13.0,16.5,3.0,3.8,4.0,1.0,1.3,7.0,8.9
420031916001,42,3,191600,1,664,2019.0,5.0,79,34.0,43.0,60.0,75.9,32.0,40.5,4.0,5.1,13.0,1.0,1.3,9.0,11.4
420031916002,42,3,191600,2,906,2017.0,8.0,204,51.0,25.0,78.0,38.2,36.0,17.6,7.0,3.4,16.0,1.0,0.5,16.0,7.8
420031916002,42,3,191600,2,906,2018.0,8.0,204,45.0,22.1,69.0,33.8,39.0,19.1,13.0,6.4,4.0,1.0,0.5,13.0,6.4
420031916002,42,3,191600,2,906,2019.0,8.0,204,37.0,18.1,53.0,26.0,28.0,13.7,9.0,4.4,3.0,1.0,0.5,5.0,2.5
420031916003,42,3,191600,3,707,2017.0,13.6,131,49.0,37.4,72.0,55.0,33.0,25.2,14.0,10.7,12.0,1.0,0.8,14.0,10.7
420031916003,42,3,191600,3,707,2018.0,13.6,131,40.0,30.5,74.0,56.5,40.0,30.5,13.0,9.9,9.0,1.0,0.8,12.0,9.2
420031916005,42,3,191600,5,1148,2017.0,7.6,158,57.0,36.1,91.0,57.6,48.0,30.4,26.0,16.5,9.0,1.0,0.6,10.0,6.3
420031916005,42,3,191600,5,1148,2018.0,7.6,158,54.0,34.2,86.0,54.4,51.0,32.3,15.0,9.5,15.0,1.0,0.6,10.0,6.3
420031916005,42,3,191600,5,1148,2019.0,7.6,158,49.0,31.0,71.0,44.9,41.0,25.9,12.0,7.6,5.0,2.0,1.3,9.0,5.7
420031917001,42,3,191700,1,1935,2016.0,16.0,193,81.0,42.0,146.0,75.6,38.0,19.7,34.0,17.6,21.0,2.0,1.0,21.0,10.9
420031917001,42,3,191700,1,1935,2018.0,16.0,193,88.0,45.6,144.0,74.6,63.0,32.6,18.0,9.3,19.0,1.0,0.5,29.0,15.0
420031917001,42,3,191700,1,1935,2019.0,16.0,193,85.0,44.0,145.0,75.1,96.0,49.7,18.0,9.3,23.0,1.0,0.5,18.0,9.3
420031917002,42,3,191700,2,678,2016.0,11.6,162,22.0,13.6,32.0,19.8,13.0,8.0,1.0,0.6,3.0,2.0,1.2,5.0,3.1
420031918001,42,3,191800,1,863,2018.0,22.6,162,24.0,14.8,40.0,24.7,22.0,13.6,5.0,3.1,4.0,1.0,0.6,9.0,5.6
420031918001,42,3,191800,1,863,2019.0,22.6,162,21.0,13.0,37.0,22.8,21.0,13.0,8.0,4.9,8.0,1.0,0.6,7.0,4.3
420031918003,42,3,191800,3,708,2018.0,7.6,138,22.0,15.9,32.0,23.2,18.0,13.0,6.0,4.3,2.0,1.0,0.7,6.0,4.3
420031918003,42,3,191800,3,708,2019.0,7.6,138,22.0,15.9,30.0,21.7,16.0,11.6,2.0,1.4,5.0,1.0,0.7,1.0,0.7
420031918004,42,3,191800,4,758,2019.0,0.0,155,41.0,26.5,63.0,40.6,31.0,20.0,11.0,7.1,6.0,1.0,0.6,10.0,6.5
420031918005,42,3,191800,5,721,2016.0,7.8,149,21.0,14.1,34.0,22.8,16.0,10.7,3.0,2.0,3.0,1.0,0.7,9.0,6.0
420031918005,42,3,191800,5,721,2017.0,7.8,149,21.0,14.1,26.0,17.4,13.0,8.7,5.0,3.4,2.0,1.0,0.7,2.0,1.3
420031918005,42,3,191800,5,721,2018.0,7.8,149,32.0,21.5,44.0,29.5,16.0,10.7,11.0,7.4,2.0,1.0,0.7,4.0,2.7
420031918005,42,3,191800,5,721,2019.0,7.8,149,32.0,21.5,45.0,30.2,27.0,18.1,10.0,6.7,10.0,2.0,1.3,7.0,4.7
420031918006,42,3,191800,6,887,2017.0,20.4,222,33.0,14.9,51.0,23.0,23.0,10.4,15.0,6.8,4.0,1.0,0.5,6.0,2.7
420031918006,42,3,191800,6,887,2018.0,20.4,222,32.0,14.4,43.0,19.4,18.0,8.1,7.0,3.2,7.0,2.0,0.9,3.0,1.4
420031918006,42,3,191800,6,887,2019.0,20.4,222,30.0,13.5,57.0,25.7,36.0,16.2,7.0,3.2,19.0,3.0,1.4,8.0,3.6
420031918007,42,3,191800,7,640,2017.0,2.2,50,42.0,84.0,67.0,134.0,19.0,38.0,22.0,44.0,5.0,1.0,2.0,3.0,6.0
420031919001,42,3,191900,1,817,2016.0,10.0,148,29.0,19.6,44.0,29.7,16.0,10.8,7.0,4.7,7.0,1.0,0.7,3.0,2.0
420031919001,42,3,191900,1,817,2017.0,10.0,148,22.0,14.9,32.0,21.6,18.0,12.2,5.0,3.4,6.0,1.0,0.7,9.0,6.1
420031919002,42,3,191900,2,651,2016.0,3.8,69,37.0,53.6,57.0,82.6,17.0,24.6,16.0,23.2,10.0,2.0,2.9,11.0,15.9
420031919002,42,3,191900,2,651,2019.0,3.8,69,41.0,59.4,68.0,98.6,41.0,59.4,8.0,11.6,15.0,3.0,4.3,8.0,11.6
420031919003,42,3,191900,3,591,2018.0,11.6,73,19.0,26.0,33.0,45.2,25.0,34.2,9.0,12.3,6.0,1.0,1.4,7.0,9.6
420031920001,42,3,192000,1,454,2017.0,0.0,8,27.0,337.5,42.0,525.0,16.0,200.0,9.0,112.5,1.0,1.0,12.5,2.0,25.0
420031920003,42,3,192000,3,1071,2016.0,30.8,337,27.0,8.0,40.0,11.9,13.0,3.9,4.0,1.2,2.0,1.0,0.3,6.0,1.8
420031920003,42,3,192000,3,1071,2018.0,30.8,337,22.0,6.5,33.0,9.8,23.0,6.8,3.0,0.9,2.0,1.0,0.3,3.0,0.9
420031920004,42,3,192000,4,771,2016.0,0.0,129,29.0,22.5,39.0,30.2,13.0,10.1,7.0,5.4,7.0,1.0,0.8,6.0,4.7
420032022001,42,3,202200,1,1669,2016.0,34.6,748,77.0,10.3,127.0,17.0,54.0,7.2,57.0,7.6,9.0,1.0,0.1,23.0,3.1
420032022001,42,3,202200,1,1669,2017.0,34.6,748,72.0,9.6,131.0,17.5,54.0,7.2,43.0,5.7,22.0,1.0,0.1,26.0,3.5
420032022001,42,3,202200,1,1669,2018.0,34.6,748,83.0,11.1,158.0,21.1,81.0,10.8,59.0,7.9,25.0,1.0,0.1,23.0,3.1
420032022001,42,3,202200,1,1669,2019.0,34.6,748,69.0,9.2,132.0,17.6,88.0,11.8,31.0,4.1,30.0,2.0,0.3,20.0,2.7
420032022002,42,3,202200,2,691,2016.0,5.8,196,58.0,29.6,104.0,53.1,45.0,23.0,25.0,12.8,23.0,1.0,0.5,21.0,10.7
420032022002,42,3,202200,2,691,2018.0,5.8,196,67.0,34.2,120.0,61.2,60.0,30.6,18.0,9.2,25.0,1.0,0.5,22.0,11.2
420032022002,42,3,202200,2,691,2019.0,5.8,196,61.0,31.1,120.0,61.2,84.0,42.9,15.0,7.7,30.0,1.0,0.5,26.0,13.3
420032022003,42,3,202200,3,742,2016.0,7.8,95,38.0,40.0,65.0,68.4,29.0,30.5,12.0,12.6,7.0,1.0,1.1,15.0,15.8
420032022003,42,3,202200,3,742,2017.0,7.8,95,44.0,46.3,67.0,70.5,28.0,29.5,15.0,15.8,9.0,1.0,1.1,12.0,12.6
420032022003,42,3,202200,3,742,2018.0,7.8,95,42.0,44.2,67.0,70.5,45.0,47.4,10.0,10.5,14.0,2.0,2.1,13.0,13.7
420032022003,42,3,202200,3,742,2019.0,7.8,95,40.0,42.1,51.0,53.7,31.0,32.6,5.0,5.3,8.0,1.0,1.1,13.0,13.7
420032023001,42,3,202300,1,948,2017.0,6.8,34,15.0,44.1,20.0,58.8,8.0,23.5,2.0,5.9,7.0,2.0,5.9,1.0,2.9
420032023001,42,3,202300,1,948,2018.0,6.8,34,18.0,52.9,23.0,67.6,15.0,44.1,1.0,2.9,6.0,3.0,8.8,2.0,5.9
420032023002,42,3,202300,2,913,2016.0,6.4,106,19.0,17.9,30.0,28.3,6.0,5.7,2.0,1.9,1.0,1.0,0.9,3.0,2.8
420032023002,42,3,202300,2,913,2017.0,6.4,106,24.0,22.6,37.0,34.9,16.0,15.1,1.0,0.9,6.0,2.0,1.9,2.0,1.9
420032023002,42,3,202300,2,913,2019.0,6.4,106,20.0,18.9,32.0,30.2,24.0,22.6,1.0,0.9,7.0,1.0,0.9,4.0,3.8
420032023003,42,3,202300,3,715,2017.0,12.0,99,31.0,31.3,52.0,52.5,16.0,16.2,20.0,20.2,5.0,1.0,1.0,8.0,8.1
420032023003,42,3,202300,3,715,2018.0,12.0,99,18.0,18.2,31.0,31.3,16.0,16.2,8.0,8.1,2.0,1.0,1.0,1.0,1.0
420032023004,42,3,202300,4,1230,2017.0,5.6,45,33.0,73.3,43.0,95.6,17.0,37.8,7.0,15.6,17.0,3.0,6.7,9.0,20.0
420032023004,42,3,202300,4,1230,2018.0,5.6,45,38.0,84.4,55.0,122.2,34.0,75.6,5.0,11.1,20.0,2.0,4.4,11.0,24.4
420032023004,42,3,202300,4,1230,2019.0,5.6,45,46.0,102.2,71.0,157.8,36.0,80.0,6.0,13.3,25.0,5.0,11.1,10.0,22.2
420032107001,42,3,210700,1,1400,2017.0,10.4,154,39.0,25.3,65.0,42.2,38.0,24.7,12.0,7.8,12.0,2.0,1.3,17.0,11.0
420032107001,42,3,210700,1,1400,2018.0,10.4,154,44.0,28.6,91.0,59.1,53.0,34.4,21.0,13.6,16.0,3.0,1.9,27.0,17.5
420032107001,42,3,210700,1,1400,2019.0,10.4,154,51.0,33.1,98.0,63.6,57.0,37.0,20.0,13.0,14.0,1.0,0.6,17.0,11.0
420032107002,42,3,210700,2,823,2016.0,8.2,168,38.0,22.6,69.0,41.1,45.0,26.8,26.0,15.5,15.0,2.0,1.2,10.0,6.0
420032107002,42,3,210700,2,823,2018.0,8.2,168,35.0,20.8,52.0,31.0,38.0,22.6,13.0,7.7,7.0,2.0,1.2,12.0,7.1
